DogName,CollarID,x,y,Timestamp,DOP,State,Sex
Tangiers,NA,23.5680025,-19.2043886,2014-12-13T06:14:33Z,NA,Resident,NA
Tangiers,NA,23.5676962,-19.2051567,2014-12-13T06:29:32Z,NA,Resident,NA
Tangiers,NA,23.5645086,-19.2051688,2014-12-13T06:34:35Z,NA,Resident,NA
Tangiers,NA,23.5645917,-19.2053062,2014-12-13T06:39:32Z,NA,Resident,NA
Tangiers,NA,23.5645147,-19.2052902,2014-12-13T06:44:32Z,NA,Resident,NA
Tangiers,NA,23.5647852,-19.2054258,2014-12-13T06:49:33Z,NA,Resident,NA
Tangiers,NA,23.566202,-19.2068766,2014-12-13T06:54:34Z,NA,Resident,NA
Tangiers,NA,23.5677204,-19.20819,2014-12-13T06:59:32Z,NA,Resident,NA
Tangiers,NA,23.5682587,-19.2082598,2014-12-13T07:04:35Z,NA,Resident,NA
Tangiers,NA,23.5710589,-19.2107073,2014-12-13T07:09:35Z,NA,Resident,NA
Tangiers,NA,23.573774,-19.2119543,2014-12-13T07:14:34Z,NA,Resident,NA
Tangiers,NA,23.5749818,-19.2137748,2014-12-13T07:19:32Z,NA,Resident,NA
Tangiers,NA,23.5766901,-19.2139133,2014-12-13T07:24:33Z,NA,Resident,NA
Tangiers,NA,23.5801552,-19.2170387,2014-12-13T07:34:32Z,NA,Resident,NA
Tangiers,NA,23.5800783,-19.2169776,2014-12-13T07:44:06Z,NA,Resident,NA
Tangiers,NA,23.5800779,-19.2169741,2014-12-13T07:49:33Z,NA,Resident,NA
Tangiers,NA,23.5783763,-19.2177774,2014-12-13T07:54:06Z,NA,Resident,NA
Tangiers,NA,23.5773641,-19.2178213,2014-12-13T07:59:06Z,NA,Resident,NA
Tangiers,NA,23.5796611,-19.2171568,2014-12-13T08:50:52Z,NA,Resident,NA
Tangiers,NA,23.5855498,-19.2194358,2014-12-13T09:01:07Z,NA,Resident,NA
Tangiers,NA,23.5877143,-19.2210371,2014-12-13T09:05:50Z,NA,Resident,NA
Tangiers,NA,23.5884887,-19.2212681,2014-12-13T09:10:50Z,NA,Resident,NA
Tangiers,NA,23.5884891,-19.2212467,2014-12-13T10:24:07Z,NA,Resident,NA
Tangiers,NA,23.5885307,-19.221283,2014-12-13T10:28:54Z,NA,Resident,NA
Tangiers,NA,23.5885182,-19.2212574,2014-12-13T10:33:51Z,NA,Resident,NA
Tangiers,NA,23.5885305,-19.2212634,2014-12-13T10:52:23Z,NA,Resident,NA
Tangiers,NA,23.5885349,-19.2213007,2014-12-13T12:12:51Z,NA,Resident,NA
Tangiers,NA,23.5885458,-19.2212875,2014-12-13T13:28:44Z,NA,Resident,NA
Tangiers,NA,23.5885327,-19.2213042,2014-12-13T13:34:07Z,NA,Resident,NA
Tangiers,NA,23.588548,-19.2212953,2014-12-13T14:12:45Z,NA,Resident,NA
Tangiers,NA,23.5885796,-19.2212919,2014-12-13T14:17:36Z,NA,Resident,NA
Tangiers,NA,23.588604,-19.2212605,2014-12-13T14:50:50Z,NA,Resident,NA
Tangiers,NA,23.5885722,-19.2213149,2014-12-13T16:00:37Z,NA,Resident,NA
Tangiers,NA,23.5885563,-19.2212636,2014-12-13T16:05:16Z,NA,Resident,NA
Tangiers,NA,23.5885775,-19.221319,2014-12-13T16:23:33Z,NA,Resident,NA
Tangiers,NA,23.626979,-19.2261272,2014-12-13T17:39:01Z,NA,Resident,NA
Tangiers,NA,23.6270858,-19.2260447,2014-12-13T17:43:31Z,NA,Resident,NA
Tangiers,NA,23.6271332,-19.2260082,2014-12-13T17:54:29Z,NA,Resident,NA
Tangiers,NA,23.6270918,-19.2260474,2014-12-13T18:23:47Z,NA,Resident,NA
Tangiers,NA,23.6271223,-19.2260597,2014-12-13T18:34:55Z,NA,Resident,NA
Tangiers,NA,23.6270863,-19.2260392,2014-12-13T19:05:08Z,NA,Resident,NA
Tangiers,NA,23.6270676,-19.2259607,2014-12-13T19:10:07Z,NA,Resident,NA
Tangiers,NA,23.6270995,-19.2259506,2014-12-13T19:38:51Z,NA,Resident,NA
Tangiers,NA,23.6270157,-19.225956,2014-12-13T21:47:22Z,NA,Resident,NA
Tangiers,NA,23.6270711,-19.2260019,2014-12-13T21:51:44Z,NA,Resident,NA
Tangiers,NA,23.6270713,-19.2259884,2014-12-13T22:12:39Z,NA,Resident,NA
Tangiers,NA,23.6270369,-19.2259714,2014-12-13T22:24:41Z,NA,Resident,NA
Tangiers,NA,23.6272963,-19.2259884,2014-12-13T22:54:57Z,NA,Resident,NA
Tangiers,NA,23.6272756,-19.2260069,2014-12-13T23:02:36Z,NA,Resident,NA
Tangiers,NA,23.6272931,-19.2259461,2014-12-13T23:09:15Z,NA,Resident,NA
Tangiers,NA,23.6273165,-19.2259893,2014-12-13T23:37:08Z,NA,Resident,NA
Tangiers,NA,23.627288,-19.226009,2014-12-14T00:37:37Z,NA,Resident,NA
Tangiers,NA,23.6273272,-19.2260321,2014-12-14T00:50:12Z,NA,Resident,NA
Tangiers,NA,23.6272802,-19.2260418,2014-12-14T02:22:38Z,NA,Resident,NA
Tangiers,NA,23.6302495,-19.2228496,2014-12-14T03:04:21Z,NA,Resident,NA
Tangiers,NA,23.635045,-19.2161541,2014-12-14T03:14:21Z,NA,Resident,NA
Tangiers,NA,23.6358798,-19.2131626,2014-12-14T03:19:22Z,NA,Resident,NA
Tangiers,NA,23.6377572,-19.2097559,2014-12-14T03:24:21Z,NA,Resident,NA
Tangiers,NA,23.6408083,-19.2090169,2014-12-14T03:44:27Z,NA,Resident,NA
Tangiers,NA,23.6430534,-19.2074307,2014-12-14T03:49:37Z,NA,Resident,NA
Tangiers,NA,23.6430705,-19.2046868,2014-12-14T03:54:21Z,NA,Resident,NA
Tangiers,NA,23.6453468,-19.2025148,2014-12-14T03:59:20Z,NA,Resident,NA
Tangiers,NA,23.6462154,-19.2000947,2014-12-14T04:04:20Z,NA,Resident,NA
Tangiers,NA,23.6473061,-19.1985975,2014-12-14T04:09:21Z,NA,Resident,NA
Tangiers,NA,23.64936,-19.2013093,2014-12-14T04:14:20Z,NA,Resident,NA
Tangiers,NA,23.6493553,-19.2014378,2014-12-14T04:19:21Z,NA,Resident,NA
Tangiers,NA,23.6492463,-19.2013545,2014-12-14T04:24:21Z,NA,Resident,NA
Tangiers,NA,23.6491804,-19.1980575,2014-12-14T04:29:20Z,NA,Resident,NA
Tangiers,NA,23.6500253,-19.1951892,2014-12-14T04:34:21Z,NA,Resident,NA
Tangiers,NA,23.6497139,-19.1950469,2014-12-14T04:39:21Z,NA,Resident,NA
Tangiers,NA,23.6527826,-19.1965236,2014-12-14T04:44:20Z,NA,Resident,NA
Tangiers,NA,23.6570822,-19.1981679,2014-12-14T04:54:20Z,NA,Resident,NA
Tangiers,NA,23.6588409,-19.1956438,2014-12-14T04:59:20Z,NA,Resident,NA
Tangiers,NA,23.6603053,-19.1934579,2014-12-14T05:09:20Z,NA,Resident,NA
Tangiers,NA,23.6712332,-19.195885,2014-12-14T05:24:21Z,NA,Resident,NA
Tangiers,NA,23.6736803,-19.1974087,2014-12-14T05:29:20Z,NA,Resident,NA
Tangiers,NA,23.674066,-19.1969201,2014-12-14T05:39:20Z,NA,Resident,NA
Tangiers,NA,23.6753933,-19.1980131,2014-12-14T05:44:20Z,NA,Resident,NA
Tangiers,NA,23.6778883,-19.2002998,2014-12-14T05:54:24Z,NA,Resident,NA
Tangiers,NA,23.7014526,-19.2001211,2014-12-14T13:57:01Z,NA,Resident,NA
Tangiers,NA,23.7025738,-19.1987471,2014-12-14T15:28:59Z,NA,Resident,NA
Tangiers,NA,23.7047238,-19.1969768,2014-12-14T15:33:59Z,NA,Resident,NA
Tangiers,NA,23.7167209,-19.1823926,2014-12-14T16:44:28Z,NA,Resident,NA
Tangiers,NA,23.7169039,-19.182035,2014-12-14T16:49:00Z,NA,Resident,NA
Tangiers,NA,23.7245631,-19.1837269,2014-12-14T17:14:00Z,NA,Resident,NA
Tangiers,NA,23.725055,-19.1864481,2014-12-14T17:19:00Z,NA,Resident,NA
Tangiers,NA,23.7258092,-19.1892996,2014-12-14T17:24:00Z,NA,Resident,NA
Tangiers,NA,23.7274642,-19.1974833,2014-12-14T17:43:59Z,NA,Resident,NA
Tangiers,NA,23.7270439,-19.1991646,2014-12-14T17:48:59Z,NA,Resident,NA
Tangiers,NA,23.7272561,-19.1990562,2014-12-14T18:55:57Z,NA,Resident,NA
Tangiers,NA,23.7272612,-19.1989984,2014-12-14T19:00:25Z,NA,Resident,NA
Tangiers,NA,23.7272631,-19.1990408,2014-12-14T19:18:38Z,NA,Resident,NA
Tangiers,NA,23.7272633,-19.1990947,2014-12-14T20:24:07Z,NA,Resident,NA
Tangiers,NA,23.7271812,-19.1991503,2014-12-14T22:00:56Z,NA,Resident,NA
Tangiers,NA,23.7272326,-19.19906,2014-12-14T22:11:01Z,NA,Resident,NA
Tangiers,NA,23.7272493,-19.1990844,2014-12-14T23:18:34Z,NA,Resident,NA
Tangiers,NA,23.7272412,-19.1990598,2014-12-14T23:42:34Z,NA,Resident,NA
Tangiers,NA,23.7273085,-19.1989992,2014-12-15T00:55:07Z,NA,Resident,NA
Tangiers,NA,23.7272861,-19.1990099,2014-12-15T01:40:06Z,NA,Resident,NA
Tangiers,NA,23.7272702,-19.1990124,2014-12-15T02:09:07Z,NA,Resident,NA
Tangiers,NA,23.7272275,-19.1990305,2014-12-15T03:19:02Z,NA,Resident,NA
Tangiers,NA,23.7272684,-19.1990308,2014-12-15T03:24:05Z,NA,Resident,NA
Tangiers,NA,23.7309079,-19.1958061,2014-12-15T03:39:01Z,NA,Resident,NA
Tangiers,NA,23.7437889,-19.1872403,2014-12-15T03:59:02Z,NA,Resident,NA
Tangiers,NA,23.745369,-19.1836301,2014-12-15T04:04:31Z,NA,Resident,NA
Tangiers,NA,23.7857838,-19.1845592,2014-12-15T06:54:02Z,NA,Resident,NA
Tangiers,NA,23.7860632,-19.1847806,2014-12-15T07:04:02Z,NA,Resident,NA
Tangiers,NA,23.7858028,-19.1854521,2014-12-15T07:09:31Z,NA,Resident,NA
Tangiers,NA,23.7862789,-19.1885312,2014-12-15T07:24:00Z,NA,Resident,NA
Tangiers,NA,23.783862,-19.1853936,2014-12-15T07:29:01Z,NA,Resident,NA
Tangiers,NA,23.783767,-19.1891033,2014-12-15T07:39:00Z,NA,Resident,NA
Tangiers,NA,23.7839014,-19.1887136,2014-12-15T12:17:30Z,NA,Resident,NA
Tangiers,NA,23.7840617,-19.1887308,2014-12-15T13:56:37Z,NA,Resident,NA
Tangiers,NA,23.7840815,-19.1887526,2014-12-15T14:01:12Z,NA,Resident,NA
Tangiers,NA,23.7840799,-19.1887598,2014-12-15T14:06:12Z,NA,Resident,NA
Tangiers,NA,23.7840658,-19.188751,2014-12-15T14:11:12Z,NA,Resident,NA
Tangiers,NA,23.7840798,-19.1887411,2014-12-15T14:52:56Z,NA,Resident,NA
Tangiers,NA,23.7840535,-19.1887268,2014-12-15T14:57:56Z,NA,Resident,NA
Tangiers,NA,23.7839615,-19.1886528,2014-12-15T15:02:56Z,NA,Resident,NA
Tangiers,NA,23.7840557,-19.1889991,2014-12-15T15:18:24Z,NA,Resident,NA
Tangiers,NA,23.7849594,-19.1907039,2014-12-15T15:23:24Z,NA,Resident,NA
Tangiers,NA,23.7869857,-19.1967951,2014-12-15T15:43:23Z,NA,Resident,NA
Tangiers,NA,23.7862306,-19.198172,2014-12-15T15:48:23Z,NA,Resident,NA
Tangiers,NA,23.7843895,-19.2029905,2014-12-15T15:58:25Z,NA,Resident,NA
Tangiers,NA,23.7893822,-19.203244,2014-12-15T16:08:23Z,NA,Resident,NA
Tangiers,NA,23.7969299,-19.2056451,2014-12-15T16:23:23Z,NA,Resident,NA
Tangiers,NA,23.796086,-19.2097734,2014-12-15T16:38:23Z,NA,Resident,NA
Tangiers,NA,23.7974978,-19.2058068,2014-12-15T16:48:23Z,NA,Resident,NA
Tangiers,NA,23.8012138,-19.2034531,2014-12-15T16:53:23Z,NA,Resident,NA
Tangiers,NA,23.7984394,-19.1999878,2014-12-15T17:03:23Z,NA,Resident,NA
Tangiers,NA,23.7993037,-19.2012694,2014-12-15T17:08:23Z,NA,Resident,NA
Tangiers,NA,23.8001135,-19.2024835,2014-12-15T17:13:23Z,NA,Resident,NA
Tangiers,NA,23.8001096,-19.2024971,2014-12-15T17:18:23Z,NA,Resident,NA
Tangiers,NA,23.8000869,-19.2024785,2014-12-15T17:23:23Z,NA,Resident,NA
Tangiers,NA,23.8001361,-19.2024728,2014-12-15T17:34:05Z,NA,Resident,NA
Tangiers,NA,23.8000313,-19.2025432,2014-12-15T18:55:34Z,NA,Resident,NA
Tangiers,NA,23.7999818,-19.2025948,2014-12-15T22:09:37Z,NA,Resident,NA
Tangiers,NA,23.8000007,-19.2024511,2014-12-15T22:14:04Z,NA,Resident,NA
Tangiers,NA,23.8000012,-19.2024453,2014-12-15T22:41:46Z,NA,Resident,NA
Tangiers,NA,23.800031100000002,-19.2024236,2014-12-16T00:58:07Z,NA,Resident,NA
Tangiers,NA,23.7999999,-19.202436,2014-12-16T01:57:41Z,NA,Resident,NA
Tangiers,NA,23.8000231,-19.2024667,2014-12-16T02:51:07Z,NA,Resident,NA
Tangiers,NA,23.8000306,-19.2024069,2014-12-16T03:39:43Z,NA,Resident,NA
Tangiers,NA,23.8000186,-19.2024167,2014-12-16T03:44:43Z,NA,Resident,NA
Tangiers,NA,23.8000413,-19.2024202,2014-12-16T03:51:12Z,NA,Resident,NA
Tangiers,NA,23.8021651,-19.1928437,2014-12-16T04:11:09Z,NA,Resident,NA
Tangiers,NA,23.8026185,-19.1899914,2014-12-16T04:16:10Z,NA,Resident,NA
Tangiers,NA,23.8050149,-19.1846913,2014-12-16T04:26:37Z,NA,Resident,NA
Tangiers,NA,23.8052093,-19.1820705,2014-12-16T04:31:10Z,NA,Resident,NA
Tangiers,NA,23.7970154,-19.1647243,2014-12-16T05:11:09Z,NA,Resident,NA
Tangiers,NA,23.7937865,-19.1632989,2014-12-16T05:21:37Z,NA,Resident,NA
Tangiers,NA,23.7915306,-19.1652217,2014-12-16T05:31:08Z,NA,Resident,NA
Tangiers,NA,23.7915102,-19.1654307,2014-12-16T05:36:08Z,NA,Resident,NA
Tangiers,NA,23.7907585,-19.165702,2014-12-16T05:46:08Z,NA,Resident,NA
Tangiers,NA,23.79029,-19.1688743,2014-12-16T05:51:08Z,NA,Resident,NA
Tangiers,NA,23.7907969,-19.1697401,2014-12-16T05:56:08Z,NA,Resident,NA
Tangiers,NA,23.7900098,-19.1707531,2014-12-16T06:11:09Z,NA,Resident,NA
Tangiers,NA,23.7919333,-19.1745552,2014-12-16T06:21:07Z,NA,Resident,NA
Tangiers,NA,23.7876941,-19.1751697,2014-12-16T06:31:07Z,NA,Resident,NA
Tangiers,NA,23.7851882,-19.1751873,2014-12-16T06:41:08Z,NA,Resident,NA
Tangiers,NA,23.7793483,-19.1767901,2014-12-16T06:51:09Z,NA,Resident,NA
Tangiers,NA,23.7788629,-19.1768363,2014-12-16T07:01:09Z,NA,Resident,NA
Tangiers,NA,23.7788733,-19.1768429,2014-12-16T08:11:37Z,NA,Resident,NA
Tangiers,NA,23.7788931,-19.1767864,2014-12-16T09:08:15Z,NA,Resident,NA
Tangiers,NA,23.7754745,-19.1766693,2014-12-16T09:12:49Z,NA,Resident,NA
Tangiers,NA,23.7700953,-19.1780069,2014-12-16T09:22:49Z,NA,Resident,NA
Tangiers,NA,23.7602413,-19.178988,2014-12-16T09:48:07Z,NA,Resident,NA
Tangiers,NA,23.7602499,-19.1789947,2014-12-16T09:52:49Z,NA,Resident,NA
Tangiers,NA,23.7602429,-19.1789989,2014-12-16T09:57:49Z,NA,Resident,NA
Tangiers,NA,23.7602933,-19.1790175,2014-12-16T10:02:48Z,NA,Resident,NA
Tangiers,NA,23.7591803,-19.1789818,2014-12-16T10:12:50Z,NA,Resident,NA
Tangiers,NA,23.7569563,-19.1789741,2014-12-16T10:17:49Z,NA,Resident,NA
Tangiers,NA,23.754737,-19.178066,2014-12-16T10:22:51Z,NA,Resident,NA
Tangiers,NA,23.7519822,-19.1797458,2014-12-16T10:37:48Z,NA,Resident,NA
Tangiers,NA,23.7514187,-19.1800967,2014-12-16T10:42:51Z,NA,Resident,NA
Tangiers,NA,23.7515517,-19.1801114,2014-12-16T10:49:16Z,NA,Resident,NA
Tangiers,NA,23.704932,-19.1899919,2014-12-16T15:56:21Z,NA,Resident,NA
Tangiers,NA,23.7045065,-19.1915136,2014-12-16T16:06:21Z,NA,Resident,NA
Tangiers,NA,23.697832,-19.1863728,2014-12-16T16:26:21Z,NA,Resident,NA
Tangiers,NA,23.6976299,-19.1864948,2014-12-16T16:46:37Z,NA,Resident,NA
Tangiers,NA,23.6969871,-19.1872836,2014-12-16T16:56:21Z,NA,Resident,NA
Tangiers,NA,23.6957109,-19.1886524,2014-12-16T17:01:21Z,NA,Resident,NA
Tangiers,NA,23.6939365,-19.1909281,2014-12-16T17:06:21Z,NA,Resident,NA
Tangiers,NA,23.694752,-19.1946342,2014-12-16T17:11:21Z,NA,Resident,NA
Tangiers,NA,23.6947661,-19.1952227,2014-12-16T17:16:21Z,NA,Resident,NA
Tangiers,NA,23.6952878,-19.1994067,2014-12-16T17:21:21Z,NA,Resident,NA
Tangiers,NA,23.6947853,-19.200572,2014-12-16T17:32:49Z,NA,Resident,NA
Tangiers,NA,23.6950058,-19.2006872,2014-12-16T17:46:18Z,NA,Resident,NA
Tangiers,NA,23.6949217,-19.2028499,2014-12-16T17:51:18Z,NA,Resident,NA
Tangiers,NA,23.6951599,-19.2037357,2014-12-16T17:56:18Z,NA,Resident,NA
Tangiers,NA,23.6951825,-19.2035493,2014-12-16T18:01:17Z,NA,Resident,NA
Tangiers,NA,23.6949643,-19.203358,2014-12-16T18:09:31Z,NA,Resident,NA
Tangiers,NA,23.6949235,-19.2035556,2014-12-16T18:14:33Z,NA,Resident,NA
Tangiers,NA,23.6949129,-19.2051723,2014-12-16T18:20:01Z,NA,Resident,NA
Tangiers,NA,23.6951351,-19.2072426,2014-12-16T18:24:32Z,NA,Resident,NA
Tangiers,NA,23.695096,-19.2072211,2014-12-16T19:42:18Z,NA,Resident,NA
Tangiers,NA,23.6950977,-19.2072031,2014-12-16T21:25:56Z,NA,Resident,NA
Tangiers,NA,23.6950141,-19.2070672,2014-12-16T21:48:56Z,NA,Resident,NA
Tangiers,NA,23.6950283,-19.2071099,2014-12-16T22:46:37Z,NA,Resident,NA
Tangiers,NA,23.6950137,-19.2070782,2014-12-16T23:28:57Z,NA,Resident,NA
Tangiers,NA,23.6951552,-19.2071384,2014-12-17T02:00:07Z,NA,Resident,NA
Tangiers,NA,23.6951209,-19.2072092,2014-12-17T02:04:27Z,NA,Resident,NA
Tangiers,NA,23.6950766,-19.2071991,2014-12-17T02:15:13Z,NA,Resident,NA
Tangiers,NA,23.6950348,-19.2071002,2014-12-17T05:00:01Z,NA,Resident,NA
Tangiers,NA,23.6950168,-19.2070765,2014-12-17T05:04:56Z,NA,Resident,NA
Tangiers,NA,23.695016,-19.2070727,2014-12-17T05:18:42Z,NA,Resident,NA
Tangiers,NA,23.6950377,-19.2070742,2014-12-17T05:24:41Z,NA,Resident,NA
Tangiers,NA,23.695005599999998,-19.2070814,2014-12-17T05:39:54Z,NA,Resident,NA
Tangiers,NA,23.6940434,-19.2070688,2014-12-17T05:44:54Z,NA,Resident,NA
Tangiers,NA,23.6924216,-19.2075121,2014-12-17T05:49:54Z,NA,Resident,NA
Tangiers,NA,23.6668168,-19.2107169,2014-12-17T07:41:07Z,NA,Resident,NA
Tangiers,NA,23.6668428,-19.2107292,2014-12-17T08:15:33Z,NA,Resident,NA
Tangiers,NA,23.6669133,-19.2107312,2014-12-17T09:27:51Z,NA,Resident,NA
Tangiers,NA,23.6668638,-19.2107376,2014-12-17T09:53:37Z,NA,Resident,NA
Tangiers,NA,23.6668971,-19.2107437,2014-12-17T10:11:29Z,NA,Resident,NA
Tangiers,NA,23.6668731,-19.2107362,2014-12-17T10:16:30Z,NA,Resident,NA
Tangiers,NA,23.6669811,-19.2107581,2014-12-17T11:36:07Z,NA,Resident,NA
Tangiers,NA,23.6669792,-19.2107686,2014-12-17T11:45:35Z,NA,Resident,NA
Tangiers,NA,23.6669661,-19.2107581,2014-12-17T12:25:25Z,NA,Resident,NA
Tangiers,NA,23.6669825,-19.2107657,2014-12-17T12:31:54Z,NA,Resident,NA
Tangiers,NA,23.6665976,-19.210509,2014-12-17T14:50:41Z,NA,Resident,NA
Tangiers,NA,23.6632201,-19.2100643,2014-12-17T14:55:41Z,NA,Resident,NA
Tangiers,NA,23.6558969,-19.2069741,2014-12-17T15:05:41Z,NA,Resident,NA
Tangiers,NA,23.6539228,-19.2055281,2014-12-17T15:10:41Z,NA,Resident,NA
Tangiers,NA,23.6517395,-19.2065147,2014-12-17T15:15:41Z,NA,Resident,NA
Tangiers,NA,23.6492613,-19.2062365,2014-12-17T15:20:41Z,NA,Resident,NA
Tangiers,NA,23.6479386,-19.2054934,2014-12-17T15:25:41Z,NA,Resident,NA
Tangiers,NA,23.6449339,-19.2042706,2014-12-17T15:30:41Z,NA,Resident,NA
Tangiers,NA,23.6433864,-19.2044712,2014-12-17T15:35:41Z,NA,Resident,NA
Tangiers,NA,23.6409092,-19.2050734,2014-12-17T15:45:41Z,NA,Resident,NA
Tangiers,NA,23.6396446,-19.2053912,2014-12-17T15:50:41Z,NA,Resident,NA
Tangiers,NA,23.63452,-19.2050078,2014-12-17T16:56:07Z,NA,Resident,NA
Tangiers,NA,23.6345088,-19.2050147,2014-12-17T17:00:41Z,NA,Resident,NA
Tangiers,NA,23.6348285,-19.2052317,2014-12-17T17:05:40Z,NA,Resident,NA
Tangiers,NA,23.6350044,-19.2066937,2014-12-17T17:10:40Z,NA,Resident,NA
Tangiers,NA,23.634788,-19.2083413,2014-12-17T17:15:43Z,NA,Resident,NA
Tangiers,NA,23.6342788,-19.2099888,2014-12-17T17:20:40Z,NA,Resident,NA
Tangiers,NA,23.6352991,-19.2133792,2014-12-17T17:25:40Z,NA,Resident,NA
Tangiers,NA,23.6355928,-19.2169575,2014-12-17T17:30:40Z,NA,Resident,NA
Tangiers,NA,23.6364996,-19.2211294,2014-12-17T17:35:40Z,NA,Resident,NA
Tangiers,NA,23.6364701,-19.2241449,2014-12-17T17:40:41Z,NA,Resident,NA
Tangiers,NA,23.6357926,-19.2254871,2014-12-17T18:35:37Z,NA,Resident,NA
Tangiers,NA,23.6355863,-19.2256615,2014-12-17T18:46:17Z,NA,Resident,NA
Tangiers,NA,23.6355793,-19.2257334,2014-12-17T19:12:07Z,NA,Resident,NA
Tangiers,NA,23.6358194,-19.2260559,2014-12-17T22:15:25Z,NA,Resident,NA
Tangiers,NA,23.6358529,-19.2264448,2014-12-18T02:05:31Z,NA,Resident,NA
Tangiers,NA,23.6358629,-19.2264255,2014-12-18T03:05:04Z,NA,Resident,NA
Tangiers,NA,23.6358526,-19.2261104,2014-12-18T03:47:37Z,NA,Resident,NA
Tangiers,NA,23.6358416,-19.2260985,2014-12-18T03:52:20Z,NA,Resident,NA
Tangiers,NA,23.6358069,-19.2262008,2014-12-18T03:57:20Z,NA,Resident,NA
Tangiers,NA,23.635824,-19.2261795,2014-12-18T04:04:23Z,NA,Resident,NA
Tangiers,NA,23.6351695,-19.2259432,2014-12-18T04:09:22Z,NA,Resident,NA
Tangiers,NA,23.6286507,-19.221075,2014-12-18T04:19:22Z,NA,Resident,NA
Tangiers,NA,23.6266611,-19.2201924,2014-12-18T04:24:22Z,NA,Resident,NA
Tangiers,NA,23.6292091,-19.2188289,2014-12-18T04:29:22Z,NA,Resident,NA
Tangiers,NA,23.620764,-19.2172346,2014-12-18T04:39:22Z,NA,Resident,NA
Tangiers,NA,23.6180347,-19.2156111,2014-12-18T04:44:22Z,NA,Resident,NA
Tangiers,NA,23.6156198,-19.2150977,2014-12-18T04:49:22Z,NA,Resident,NA
Tangiers,NA,23.6167044,-19.214945,2014-12-18T04:59:22Z,NA,Resident,NA
Tangiers,NA,23.6172079,-19.2146559,2014-12-18T05:04:22Z,NA,Resident,NA
Tangiers,NA,23.5996532,-19.2158809,2014-12-18T05:24:21Z,NA,Resident,NA
Tangiers,NA,23.5968279,-19.2149121,2014-12-18T05:29:21Z,NA,Resident,NA
Tangiers,NA,23.5939469,-19.2089789,2014-12-18T05:44:22Z,NA,Resident,NA
Tangiers,NA,23.5944085,-19.2081311,2014-12-18T05:54:22Z,NA,Resident,NA
Tangiers,NA,23.5947423,-19.2066185,2014-12-18T06:04:37Z,NA,Resident,NA
Tangiers,NA,23.5945338,-19.2073294,2014-12-18T06:09:43Z,NA,Resident,NA
Tangiers,NA,23.5954122,-19.2131999,2014-12-18T06:24:37Z,NA,Resident,NA
Tangiers,NA,23.5930977,-19.214511,2014-12-18T06:29:21Z,NA,Resident,NA
Tangiers,NA,23.5910844,-19.2145769,2014-12-18T06:34:21Z,NA,Resident,NA
Tangiers,NA,23.5890399,-19.2139066,2014-12-18T06:39:23Z,NA,Resident,NA
Tangiers,NA,23.5891857,-19.2158637,2014-12-18T06:49:21Z,NA,Resident,NA
Tangiers,NA,23.589035,-19.217229,2014-12-18T06:54:23Z,NA,Resident,NA
Tangiers,NA,23.5896688,-19.2212411,2014-12-18T07:14:37Z,NA,Resident,NA
Tangiers,NA,23.589067,-19.2231737,2014-12-18T07:19:21Z,NA,Resident,NA
Tangiers,NA,23.5851809,-19.2248579,2014-12-18T07:24:21Z,NA,Resident,NA
Tangiers,NA,23.5860103,-19.2239797,2014-12-18T07:43:07Z,NA,Resident,NA
Tangiers,NA,23.5859178,-19.2234365,2014-12-18T08:03:04Z,NA,Resident,NA
Tangiers,NA,23.5859042,-19.2233854,2014-12-18T08:39:21Z,NA,Resident,NA
Tangiers,NA,23.5859261,-19.2234013,2014-12-18T08:58:12Z,NA,Resident,NA
Tangiers,NA,23.5859034,-19.2232247,2014-12-18T09:23:16Z,NA,Resident,NA
Tangiers,NA,23.5859129,-19.2240463,2014-12-18T15:31:31Z,NA,Resident,NA
Tangiers,NA,23.5852731,-19.2248236,2014-12-18T15:36:03Z,NA,Resident,NA
Tangiers,NA,23.5848828,-19.2249842,2014-12-18T15:41:03Z,NA,Resident,NA
Tangiers,NA,23.5844378,-19.2252741,2014-12-18T15:46:03Z,NA,Resident,NA
Tangiers,NA,23.580999,-19.2261387,2014-12-18T15:51:03Z,NA,Resident,NA
Tangiers,NA,23.5780648,-19.2248121,2014-12-18T15:56:03Z,NA,Resident,NA
Tangiers,NA,23.5759269,-19.2239224,2014-12-18T16:01:03Z,NA,Resident,NA
Tangiers,NA,23.5748049,-19.2242059,2014-12-18T16:06:03Z,NA,Resident,NA
Tangiers,NA,23.5698822,-19.2260273,2014-12-18T16:16:03Z,NA,Resident,NA
Tangiers,NA,23.5696506,-19.2254243,2014-12-18T16:21:03Z,NA,Resident,NA
Tangiers,NA,23.5683153,-19.2227172,2014-12-18T16:26:03Z,NA,Resident,NA
Tangiers,NA,23.5664077,-19.2200709,2014-12-18T16:31:03Z,NA,Resident,NA
Tangiers,NA,23.5651334,-19.2184993,2014-12-18T16:36:03Z,NA,Resident,NA
Tangiers,NA,23.5622708,-19.2166369,2014-12-18T16:41:03Z,NA,Resident,NA
Tangiers,NA,23.5579422,-19.2116306,2014-12-18T16:51:03Z,NA,Resident,NA
Tangiers,NA,23.5551032,-19.2103889,2014-12-18T16:56:06Z,NA,Resident,NA
Tangiers,NA,23.5544619,-19.2089929,2014-12-18T17:01:03Z,NA,Resident,NA
Tangiers,NA,23.5373917,-19.223830800000002,2014-12-18T19:00:37Z,NA,Resident,NA
